E_number,Additive_name,Country,Status,Ban_or_Restriction_Date,Reason,Regulatory_authority,Category,Banned_In_Countries,Additive_Name,Ban_Date,Region,E_Number,INS_Code,Functional_Class,India_Status,EU_Status,US_Status,Canada_Status,Japan_Status,Australia_Status,Ban_Reason,Scientific_Concern,Risk_Level
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,EU,Sodium Nitrate Variant 62,2013-05-26,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Germany,Yellow Dye 6 Variant 63,2021-08-05,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Germany,Titanium Dioxide Variant 64,2004-08-15,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Italy,Monosodium Glutamate Variant 65,1998-11-29,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Norway,Quinoline Yellow Variant 66,2003-09-20,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Sweden,Propylparaben Variant 67,1996-03-29,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,UK,TBHQ Variant 68,2019-08-19,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,UK,Propylparaben Variant 69,2004-09-21,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Japan,Yellow Dye 5 Variant 70,2010-07-16,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,EU,Sodium Nitrite Variant 71,2007-12-20,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,UK,Monosodium Glutamate Variant 72,2019-09-12,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Canada,Blue Dye 2 Variant 73,2018-02-21,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Finland,Green Dye 3 Variant 74,2017-04-29,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Switzerland,Azodicarbonamide Variant 75,2005-09-22,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Switzerland,Sodium Benzoate Variant 76,2012-11-08,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Japan,Yellow Dye 6 Variant 77,2005-08-31,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Austria,Brominated Vegetable Oil Variant 78,2020-12-26,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Italy,Monosodium Glutamate Variant 79,2022-02-23,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,EU,Amaranth Variant 80,2002-07-23,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Sweden,Cyclamate Variant 81,2014-11-06,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,France,TBHQ Variant 82,2021-04-25,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Sweden,Butylated Hydroxyanisole Variant 83,2016-03-28,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Norway,Sodium Benzoate Variant 84,2007-07-03,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,France,Amaranth Variant 85,2021-11-16,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Finland,Blue Dye 1 Variant 86,2012-03-06,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Sweden,Blue Dye 2 Variant 87,2022-03-26,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,France,Sodium Nitrate Variant 88,1997-12-27,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Italy,Sunset Yellow Variant 89,1998-10-24,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,France,Tartrazine Variant 90,2002-04-05,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Finland,Blue Dye 1 Variant 91,2010-10-05,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Austria,Sodium Nitrate Variant 92,2002-03-24,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Germany,Sodium Nitrite Variant 93,2002-02-05,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Germany,Aluminium Sulphate Variant 94,2021-02-26,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Japan,Cyclamate Variant 95,1996-12-20,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Norway,Propylparaben Variant 96,1996-10-30,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Canada,Cyclamate Variant 97,1999-05-11,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Italy,Brominated Vegetable Oil Variant 98,2004-03-25,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Norway,Carrageenan Variant 99,2014-03-25,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Switzerland,Aspartame Variant 100,2018-09-27,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Japan,Amaranth Variant 101,2012-07-30,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Sweden,Sodium Nitrite Variant 102,2000-12-02,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,UK,Amaranth Variant 103,2015-10-22,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Germany,Ponceau 4R Variant 104,1996-09-19,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Norway,Saccharin Variant 105,2011-04-16,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Sweden,Sunset Yellow Variant 106,2006-11-23,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Switzerland,Sodium Benzoate Variant 107,2010-09-19,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Switzerland,Sodium Benzoate Variant 108,2006-06-08,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Italy,Sodium Nitrite Variant 109,2016-12-17,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Denmark,Ponceau 4R Variant 110,2013-05-21,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Germany,Red Dye 40 Variant 111,2006-04-18,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Sweden,Potassium Bromate Variant 112,1996-11-30,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Norway,TBHQ Variant 113,2000-10-24,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Sweden,Sodium Nitrate Variant 114,2007-12-23,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Austria,Propylparaben Variant 115,2006-04-07,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Canada,Azodicarbonamide Variant 116,1995-06-12,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Canada,Azodicarbonamide Variant 117,1996-09-09,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Austria,Quinoline Yellow Variant 118,2014-05-13,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,UK,Potassium Bromate Variant 119,2008-01-12,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Norway,Azodicarbonamide Variant 120,2007-11-19,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Canada,Monosodium Glutamate Variant 121,2008-03-25,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Germany,Carrageenan Variant 122,2004-11-25,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Switzerland,Amaranth Variant 123,2009-12-13,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Sweden,Butylated Hydroxyanisole Variant 124,1997-12-23,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Canada,Carrageenan Variant 125,2016-10-16,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Norway,Blue Dye 2 Variant 126,2020-07-31,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Norway,Aspartame Variant 127,2014-12-13,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Finland,Ponceau 4R Variant 128,1996-08-12,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Norway,Ponceau 4R Variant 129,1998-10-17,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Norway,Amaranth Variant 130,2014-03-16,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Germany,Amaranth Variant 131,2010-06-03,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Germany,Potassium Bromate Variant 132,2010-01-30,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Denmark,Green Dye 3 Variant 133,2018-12-05,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,UK,Titanium Dioxide Variant 134,2003-02-25,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Japan,Propylparaben Variant 135,2018-01-12,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,EU,Amaranth Variant 136,2014-06-25,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Switzerland,Allura Red Variant 137,2007-10-29,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,UK,Potassium Bromate Variant 138,2008-03-15,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Switzerland,Monosodium Glutamate Variant 139,2005-10-29,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Canada,Blue Dye 2 Variant 140,1999-11-24,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Germany,Calcium Propionate Variant 141,2004-06-16,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Canada,TBHQ Variant 142,2019-09-14,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Norway,Polysorbate 80 Variant 143,2017-03-30,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,France,Brominated Vegetable Oil Variant 144,2000-12-27,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Austria,Butylated Hydroxyanisole Variant 145,2017-07-04,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Norway,Azodicarbonamide Variant 146,2012-03-05,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Germany,Aluminium Sulphate Variant 147,2020-12-14,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Sweden,Yellow Dye 5 Variant 148,2007-11-06,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Germany,Monosodium Glutamate Variant 149,2016-07-09,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Norway,Sunset Yellow Variant 150,2004-08-08,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Sweden,Sodium Benzoate Variant 151,2002-04-10,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Austria,Propylparaben Variant 152,2019-04-27,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Austria,Brominated Vegetable Oil Variant 153,2018-12-14,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Germany,Sodium Nitrate Variant 154,1998-04-22,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Switzerland,Sunset Yellow Variant 155,2011-12-20,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Norway,Sodium Nitrite Variant 156,2016-02-09,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Italy,Saccharin Variant 157,2011-11-05,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Italy,Polysorbate 80 Variant 158,2001-12-16,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,France,Sodium Benzoate Variant 159,1999-03-02,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,EU,Potassium Bromate Variant 160,2012-04-12,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Germany,Brominated Vegetable Oil Variant 161,2009-01-30,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Denmark,Monosodium Glutamate Variant 162,2009-08-12,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Austria,Azodicarbonamide Variant 163,2021-04-04,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Canada,Sodium Nitrate Variant 164,2015-05-25,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,France,Sunset Yellow Variant 165,2009-05-17,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Finland,Azodicarbonamide Variant 166,2002-04-04,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Italy,Ponceau 4R Variant 167,2020-07-19,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Denmark,Potassium Bromate Variant 168,1997-01-12,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Austria,Azodicarbonamide Variant 169,2003-09-17,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Germany,Calcium Propionate Variant 170,2011-09-04,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Allergic reactions reported,,Banned in other countries but used in India,Switzerland,Titanium Dioxide Variant 171,2020-06-30,Used in India,,,,Restricted Globally,,,,,,Allergic reactions reported,,Low
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Canada,TBHQ Variant 172,1998-12-05,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,EU,Allura Red Variant 173,2012-08-07,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Norway,Yellow Dye 5 Variant 174,2001-06-04,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,France,Azodicarbonamide Variant 175,2009-04-13,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Denmark,Quinoline Yellow Variant 176,2022-01-16,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Austria,Sunset Yellow Variant 177,1995-02-20,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Finland,Yellow Dye 5 Variant 178,2007-04-25,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Japan,Polysorbate 80 Variant 179,1995-08-18,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Canada,Yellow Dye 6 Variant 180,1996-10-14,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Finland,Carrageenan Variant 181,1997-12-23,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,EU,Sunset Yellow Variant 182,1999-11-06,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Denmark,Sodium Nitrate Variant 183,2010-05-06,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,Denmark,Blue Dye 2 Variant 184,2019-05-18,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Canada,Yellow Dye 5 Variant 185,2011-12-02,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,UK,Butylated Hydroxyanisole Variant 186,2016-05-10,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Italy,Amaranth Variant 187,1998-08-17,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Sweden,Sodium Nitrite Variant 188,2016-09-20,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Austria,Aluminium Sulphate Variant 189,2003-02-26,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Reproductive toxicity,,Banned in other countries but used in India,Finland,Blue Dye 2 Variant 190,2004-11-04,Used in India,,,,Restricted Globally,,,,,,Reproductive toxicity,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,France,Sodium Nitrite Variant 191,1999-11-02,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Canada,Calcium Propionate Variant 192,2018-04-06,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Genotoxicity concerns,,Banned in other countries but used in India,Sweden,Yellow Dye 5 Variant 193,2001-07-11,Used in India,,,,Restricted Globally,,,,,,Genotoxicity concerns,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Sweden,Titanium Dioxide Variant 194,2004-12-17,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Switzerland,Sodium Benzoate Variant 195,2006-02-27,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Linked to hyperactivity in children,,Banned in other countries but used in India,Austria,Monosodium Glutamate Variant 196,2017-09-02,Used in India,,,,Restricted Globally,,,,,,Linked to hyperactivity in children,,Medium
,,,Restricted Globally,,Endocrine disruption concerns,,Banned in other countries but used in India,Sweden,Amaranth Variant 197,2015-07-27,Used in India,,,,Restricted Globally,,,,,,Endocrine disruption concerns,,High
,,,Restricted Globally,,Organ toxicity risk,,Banned in other countries but used in India,Denmark,Titanium Dioxide Variant 198,2012-05-18,Used in India,,,,Restricted Globally,,,,,,Organ toxicity risk,,High
,,,Restricted Globally,,Immune system suppression,,Banned in other countries but used in India,Germany,Red Dye 40 Variant 199,1999-05-23,Used in India,,,,Restricted Globally,,,,,,Immune system suppression,,Low
,,,Restricted Globally,,Potential carcinogenic effects,,Banned in other countries but used in India,UK,Calcium Propionate Variant 200,2009-07-02,Used in India,,,,Restricted Globally,,,,,,Potential carcinogenic effects,,High
